openrank,user
56.87774795293808,chenpan0560
56.8310903608799,Gzx1999
56.82333815097809,hyq5234
56.76831051707268,iotwins
56.753359377384186,huangtuq
56.74469006061554,buzhenwang
56.73929986357689,dazhangyu_1_1293459244
56.6020125746727,zgzxx
56.574552059173584,fuyangchenghu
56.561518371105194,liyachen2020
56.53684043884277,wang-ziqi-code
56.53666988015175,chenlei_autodiff
56.49917244911194,leiiyb
56.44135367870331,mali81
56.43594306707382,jvmboy
56.428927809000015,luoyaoming
56.423915326595306,zhao-linglan
56.40442991256714,yanglijin
56.366460144519806,anluohan
56.366100788116455,dimitri_rose
56.34486564993858,qian-nan-xu
56.29894059896469,wangyb0625
56.2685167491436,johng
56.21365597844124,kwb0523
56.19937884807587,wTong6
56.15292248129845,lukai25
56.12243804335594,hwhbj
56.088045090436935,retire
56.071646094322205,xiyoo0812
56.06149381399155,starblues
56.04237328469753,cheng-hao-wang
55.99080550670624,anatas
55.951167941093445,guyuanzhang
55.932306081056595,ywyw22
55.874851673841476,zhangruifang2020
55.86460638046265,pilipala195
55.80826282501221,klaus-q
55.78887689113617,zhao_zhixuan
55.74048840999603,ding_fei_fei
55.732827961444855,luopengting
55.70310997962952,bzhaoop
55.699517488479614,xucheng46
55.69237184524536,alfred-huang
55.66022479534149,zhanghaibo0
55.654706597328186,dodders
55.6505082398653,chuchengcheng
55.636756509542465,jsjzju
55.590716272592545,desert-sailor
55.58705186843872,ATRiiX
55.567496716976166,tushengxia
55.5236996114254,kevin812085902
55.41464430093765,douzhixing
55.288258880376816,dguangya
55.207240134477615,dhy308
55.16157728433609,jinlun123123
55.0436817407608,maimaity
55.03846597671509,mookies
55.00471156835556,srr101
55.003825306892395,luciafu
54.966442078351974,fuzhiye
54.86004739999771,chengweibin
54.85206735134125,tan-wei-cheng-3260
54.79471383988857,zhaoruiyuan
54.79022812843323,kuhnchen18
54.75280290842056,llongww
54.71489927172661,chen68
54.64040911197662,zhang_xue_tong
54.626415461301804,mkk
54.546046018600464,thelastking
54.504457518458366,ntdgg_admin
54.49895912408829,he-yinshen
54.498008131980896,zhang_name
54.47774052619934,kwwzzz
54.44620728492737,lvying6
54.42886373400688,bj1010
54.42775893211365,heinriciro
54.42756748199463,qinlong0101
54.36125689744949,fxzcloud
54.31267601251602,BornThisWay
54.30940568447113,heyingjiao
54.28896600008011,yca001
54.216261118650436,zuochuanyong
54.173795491456985,zuihou111
54.16712975502014,qian_chang_de
54.12271296977997,luo-wei246
54.07685285806656,w00636648
54.00608515739441,ningningW
53.93171763420105,mgce
53.900429129600525,clearme777
53.88083530962467,myeuler
53.878505527973175,zhong-ning1
53.87766075134277,laosan_ted
53.87333232164383,jiangpengjuj
53.753175377845764,ccdxx
53.75007688999176,jeam-wang
53.73584307730198,AnRuiXiang
53.729054033756256,sun_hai_10
53.70181185007095,su-fang
53.683157816529274,tomsun28
53.63820059597492,LemmyHuang
53.62058770656586,yangchen_guang
53.59370177984238,hui1975
53.59239399433136,mywaaagh_admin
53.571373999118805,songshenke
53.532640516757965,zhanghua1831
53.52746117115021,liqiang1118
53.49267557263374,hua_yadong
53.478359162807465,zhongjun2
53.45883473753929,liuyang_655
53.437440633773804,qbhfh
53.38113468885422,mangtsang
53.350892663002014,YuQing-Rain
53.34613370895386,zyx5256
53.33990913629532,hebin03
53.240024864673615,sharpshooter_t
53.21887278556824,Lyb9
53.16974526643753,teamsir
53.039807200431824,liu-xuu
52.97710478305817,ltdong
52.97595518827438,ixhvkasfdh
52.89742976427078,JasonYuJia
52.867540538311005,liubo254
52.839886516332626,yunmeng365524
52.82837116718292,chenchong_666
52.8039168715477,YixiongChen
52.76925778388977,windeliu
52.76576888561249,wangxiaorou92
52.75230532884598,gzkoala
52.72037100791931,hong-d
52.64991182088852,handy-git
52.649537801742554,gitee-dakeQI
52.63666293025017,caoruyue1
52.56310278177261,besyangjian
52.50195670127869,lilong32
52.461827754974365,lvb8189
52.45784091949463,Bernard_Xiong
52.44448906183243,bird-j
52.43274208903313,liqianglog
52.41636520624161,anar
52.33944296836853,zhaoyu2012
52.331386148929596,zhong-luping
52.24695694446564,nickyjd
52.215746611356735,alouhahahahaha
52.21031790971756,shi_guoquan
52.17525531351566,nftstudio
52.15290665626526,knpingan
52.132047176361084,fe_zhang
52.12738299369812,wuxiaodong02
52.12291894853115,zhangyinxia
52.1054949760437,belanLu
52.099491000175476,xiangjunzhao
52.091698348522186,mlyuestc
52.0629643201828,linxiang8
51.987983256578445,b200200
51.94869518280029,gong_zi_yan
51.92504566907883,xutianchun
51.85855308175087,huang_wei_feng4
51.82499396800995,faithwang
51.82451546192169,renping000
51.76318883895874,fangxiuning
51.75676590204239,jeff200902
51.74643161892891,jiangkai43
51.719550877809525,jmdhappy
51.709129601716995,pkuliuliu
51.70386630296707,ffrog
51.698369920253754,caolili123
51.65152023732662,andy_wangrui
51.63960886001587,mingzhu_pearl
51.631773948669434,limingwang0
51.62534660100937,xiongluo96
51.603793919086456,cjwjkcqw
51.593967616558075,xiu-qiang-wang-2022
51.54504579305649,yooyoyo
51.47284822165966,lyt520
51.42514222860336,dingding5
51.418813586235046,liquor1
51.36796393990517,su-chongwei
51.3564473092556,jiahaoluo
51.31306725740433,hangliebe
51.311522006988525,chen0088
51.29452493786812,chenyijie6
51.20291268825531,wan-xiaoqing321
51.20199939608574,hkgy
51.17257112264633,yangming73
51.161536514759064,dailinrui
51.160274147987366,Liwuli123
51.16022530198097,ashekawayi
51.12161806225777,hhh2
51.11183363199234,jackchan8
51.10743752121925,zhang_bi_rong666
51.077070236206055,lu_jianhui
51.033872187137604,k4xxx
51.03015327453613,xukunrui
51.00419980287552,onexiaomin
51.00130107998848,chinyu0704
50.976352512836456,simonice
50.974208027124405,small_bricklayer
50.97039270401001,zhengxiaoxiaoGitee
50.94321954250336,hengliue
50.92873704433441,cs1111
50.9198233038187,ryuo
50.836270809173584,liuqiangdagongzai
50.82138705253601,chenrayray
50.7854568362236,yanghaitao1
50.782108426094055,sishuikang
50.764313757419586,zqq_ddd
50.704674541950226,li-yancheng
50.69237816333771,zhangxiao72
50.6401087641716,chenzhuo42
50.625223875045776,yuan-yao14
50.62442445755005,sys0613
50.62238821387291,zhang_along
50.61184477806091,xiongjun_gitee
50.574357122182846,iohao
50.54161649942398,zhanzeyi
50.47879737615585,sundarannamalai
50.40419691801071,parastooashtari
50.387691885232925,guzhihao4
50.34493412077427,lovelijunyi
50.322131872177124,zhaoxiaoyu6
50.30924600362778,jiayi0118
50.28632688522339,jiachanglin
50.26693147420883,youshu1
50.26404845714569,fanwei1203
50.25719106197357,zhangxin_T
50.20938915014267,yang-yulong-007
50.192854195833206,augushong
50.12411403656006,yao_dashuai
50.10210767388344,ylzhangah
50.090781688690186,guo-dongqi
50.08540070056915,ccllee
50.070185109972954,wallace5303
50.065359115600586,zppzhangpan
50.05893224477768,sunjiawei999
49.956315755844116,gaoshuanglong2
49.93333852291107,ohos-lsw
49.92081356048584,majorli6
49.918039321899414,yu-shuai-zhang
49.89146286249161,muguang146
49.881355196237564,LinkWeChat_admin
49.87074726819992,ychmy
49.799832850694656,fulizhong
49.77149450778961,hehongyang9
49.768660709261894,zhangpeihang
49.76439303159714,cnpscy
49.73979660868645,xmo
49.72406142950058,zhirenx
49.72396220266819,nieqiurong
49.704636961221695,xuxinyu5
49.69834530353546,aryawang
49.68763518333435,liulei277
49.68128299713135,pta-robot
49.6670443713665,hzzhouzebin
49.66565865278244,dreamcmi
49.647008776664734,li_bafang
49.64552363753319,freshday
49.541088938713074,liupeng298
49.53042685985565,RRQM_Home
49.510989129543304,leofang94
49.459181010723114,xuwangcheng
49.4552857875824,erpim
49.42329880595207,lilinjie-one
49.35912823677063,barry200890
49.35537397861481,lianhuix
49.30472016334534,liu-tong-8848
49.29528647661209,b_rookie
49.29128158092499,emmmmtang
49.25160074234009,sanglipeng
49.1925989985466,jwx930962
49.157420456409454,mhmotallebi
49.15569543838501,jiangdayuan
49.15476369857788,zhuzijia
49.1445974111557,panchengzhong
49.110794365406036,wangwei30043812
49.09264379739761,peulerosci
49.068224132061005,driedyellowpeach
49.04445207118988,breakfei1
49.04389977455139,zhang_haodong
48.99518871307373,shi-xiaoxiao-iris
48.980796188116074,Sang_Sang33
48.958035960793495,zhangjie18
48.948849111795425,MouseZhang
48.92977410554886,lushi1202
48.872534096241,zhangbingce
48.8700630068779,lxpzero
48.84867537021637,yanpengquan07
48.83458471298218,shaoyf
48.81019492447376,xing-tai-zhang
48.753284990787506,xuzhidan
48.75036096572876,weishaoxiong
48.748216688632965,changzheng6
48.70350408554077,sujerry1991
48.603335440158844,ddguagua
48.59230273962021,BanYG
48.502607107162476,huang-jianfei200
48.3855417072773,zmister
48.38549463450909,godzt
48.37570333480835,louie5
48.311284720897675,holyfei
48.28636795282364,lz-230
48.236151814460754,qijinquan
48.12581905722618,duanxuemin
48.1124672293663,hfj0921
48.09834611415863,qinsheng99_code
48.03399972617626,datagearadmin
47.996570467948914,peilinqian
47.959991574287415,hxy_170411
47.956398606300354,xyncoder
47.948993504047394,gitwuxd
47.90414518117905,wanyanglan
47.90373069047928,liyi55
47.89814180135727,Vincent-Weng
47.89129872620106,Raod
47.883993566036224,laiketui
47.87596082687378,guobingbing3
47.858539044857025,ZhangYu-Home
47.844395130872726,wonderful-code
47.81676906347275,cyan2021
47.77285552024841,qiaozzzh
47.769633531570435,gaohui100
47.76054948568344,xxiyue
47.74751716852188,fanxiaoyu321
47.74260377883911,u_meng
47.69019567966461,coralchu
47.61732530593872,cheng-feiwang
47.601917922496796,zhengyaohui
47.571759313344955,peilin-wang
47.52900609374046,easy-es
47.512757420539856,chen-xiaoyu0524
47.437973618507385,bjliang
47.40912413597107,jianli-97
47.382982179522514,yang-yucheng03
47.38210141658783,fatmouse007fatmouse007
47.30857643485069,clement_li
47.30784368515015,stylehang
47.27738147974014,landwind
47.2664535343647,chuht
47.22483003139496,shenghong96
47.216474771499634,li-hui-17
47.211903274059296,xiongzhou4
47.1333963572979,youui
47.11878916621208,zhang-xuemin
47.074382960796356,zzs110
47.0176317691803,code_for_banana
46.970969781279564,yang_yanchao
46.86160635948181,qixiao-meng
46.856908679008484,wangyanling10
46.78308844566345,yansong_lee
46.71903541684151,jianminw
46.658193588256836,chenxuihui
46.652896881103516,lma1
46.65253707766533,erupt
46.648095548152924,chentaoah
46.641183733940125,TFbunny
46.63580948114395,htwangq
46.60838162899017,jchzhou
46.57913255691528,zhao-yi46
46.55620913207531,siteserver
46.51700031757355,sulavmulmi
46.4924780279398,zhangpa2021
46.48928499221802,ycm0821
46.48330000042915,dabukaidehez
46.410284876823425,yuqiken
46.399726033210754,wuht1124
46.34152811765671,zxcdfg0
46.277038276195526,xxlight
46.252056658267975,chengzihan2
46.2311437278986,lixiaokeng
46.2132673561573,ydjohn
46.19696605205536,lyvette
46.17045173048973,caojian05
46.16829031705856,extinctfire
46.14507178962231,lyt-top
46.111535996198654,xiexiuqi
46.047555699944496,anonymous_z
46.01779055595398,zhoushan33
45.9767259657383,renjiecui
45.876092076301575,DXwangg
45.85922637581825,project-two
45.85854798555374,wonghiu
45.75616502761841,jiming6
45.72167778015137,lianghuikang
45.64215329289436,crescenthe
45.610032349824905,chen_tanjie
45.55257856845856,xudaohong
45.54252243041992,zhang_tianran
45.52999937534332,liulei901112
45.490842163562775,he-yangbo
45.430885434150696,zhuofeng6
45.38926148414612,SaarHV
45.38787725567818,bi-hu-01
45.35891652107239,shu-kun-zhang
45.324439108371735,hadoobing
45.31936413049698,lllcky
45.29932904243469,fengjiahui4
45.2568342089653,zhonglingh
45.252718433737755,Ranger313
45.24606132507324,yingtonghu
45.238518834114075,egzosn
45.20880636572838,sunzibo
45.16974660754204,g1879
45.167981028556824,htpeng
45.1210432946682,wenzhiwei11
45.08560347557068,chenqy930
45.03913736343384,yinbinbin007
45.022097527980804,xliu-huanwei
45.00627136230469,leezhenxiang
44.997274935245514,kylin-xujian
44.9893704354763,qinliwen
44.96160876750946,xuiny
44.95137777924538,zyhstack
44.94472160935402,will-devil
44.93872457742691,dylanhoo
44.916773825883865,pjscc
44.90706795454025,su-feng6
44.8981671333313,fy1123
44.839892983436584,sunfei2021
44.839126616716385,guerlab
44.79471009969711,xiaying4
44.78772670030594,zhang-haowen123
44.78391885757446,jesven
44.766706585884094,xulei2020
44.76306676864624,yang-bo-e
44.75833114981651,zhangpanting
44.72747361660004,chenzihan4321
44.721771240234375,vitalmm
44.7015780210495,xubaochengb
44.69165742397308,leoliu-oc
44.599563241004944,huanghello
44.592252776026726,samchen08
44.5890736579895,shuyinghengxieshuiqingqian
44.586148142814636,michael4096
44.58248686790466,huangyu76
44.5758316218853,nobuggers
44.567089557647705,libing_frank
44.54104122519493,native-place-jiarong
44.53647601604462,chen_si_jie
44.41738522052765,chenHusky
44.40486294031143,li-xiang335
44.38788741827011,Leon-Ljh
44.380374908447266,zhang-yao-2022
44.3566192984581,wangxu43
44.28658580780029,zycgit
44.24129071831703,lvyufenghw
44.239818811416626,caiminggang
44.23330342769623,abc12133
44.19094121456146,wangzhengjun3
44.16309714317322,huanxiang
44.14926743507385,yaolun
44.10746967792511,westat
44.06401884555817,li-zhenxing2022
44.02083086967468,travelliu
43.99730050563812,hu-heng9527
43.98906971514225,robin_shaun
43.985620483756065,libing23
43.96671748161316,yuchao111222
43.907181799411774,xdurainbow
43.889880925416946,Hanshize
43.87172049283981,yp99ustc
43.82895469665527,zhang-changzhong
43.69299352169037,xiao-ming-k
43.68725860118866,dov1s
43.68302342295647,wangyueliang
43.66817659139633,hwzhangchuang
43.64670541882515,jinyaohui
43.56927539408207,2016_12_21
43.53805232048035,xinyingchao
43.50947651267052,wanderer-dl122
43.48704832792282,tsj_2020
43.479310154914856,wild-mucor
43.43871855735779,weili10
43.423465728759766,Dozingfiretruck
43.389856934547424,zhufenghao
43.386426866054535,tracedeng
43.37321960926056,uhamc
43.36575499176979,huajingyun
43.3653067946434,qpzeng
43.36038815975189,shangyibin
43.3538059592247,cc_ggboy
43.27227371931076,weige666
43.26878210902214,ReynLove526
43.233674585819244,andrew0229
43.2265909910202,renguang1116
43.21396780014038,josephhz
43.14266324043274,libaoping28
43.131408751010895,yangyingliang
43.1231090426445,surya-sumanth
43.12269711494446,liwenzhen3
43.08203446865082,rtlhq
43.07452166080475,phoebe-xi
43.07296149432659,ssttkx
43.06685307621956,hongjinghao
43.02511978149414,gc490
43.004687905311584,liaokk
43.002614229917526,liwentao_uiw
42.9996023774147,jinzhimin369
42.9878191947937,liuhahahao
42.94614326953888,zhao_zhen_fang
42.94401341676712,zhi-jianwen
42.93156784772873,frankgogh
42.91727650165558,minima00
42.90117767453194,liuqinfei
42.86680370569229,yang-qibo
42.864688873291016,yuanmmy
42.84125471115112,nicole_123
42.83186838030815,lijiamin2019
42.826327204704285,zhangdengyu
42.81798303127289,ling-kang
42.81459206342697,nlgwcy
42.80293856561184,Lin-Bert
42.78411418199539,sjtu_sp
42.760060876607895,June_Jane
42.747217535972595,sushanew123
42.69433218240738,wanghuan2022
42.6641528904438,jakemiao
42.60306495428085,haoyangt
42.60207939147949,li_qi_liang
42.57977373898029,zhang-ao39
42.56492346525192,quanhongfei
42.55436332523823,zhoubochina
42.54330235719681,hobbycao
42.543131560087204,zhangsong234
42.5276540517807,chengmai_1_0
42.484120801091194,latrawy
42.45990574359894,weichaox
42.37303578853607,lixiachen
42.34399887919426,guohonhzilonghw
42.33820317685604,JamesZhong999
42.3366684615612,joseph_ju
42.3301106095314,liu-binjun
42.312512040138245,congzhou2603
42.28507339954376,wangpingan2
42.28328138589859,cck_zz
42.221361950039864,star7th
42.17606383562088,catpoison
42.162177592515945,openMajun_admin
42.16023078560829,cloudyyy1234
42.12396889925003,liminjie10
42.11172257363796,chengxb7532
42.103553622961044,jingkaimori
42.08776569366455,sharath-boyapally
42.08151018619537,redjie
42.02927881479263,yangjie159
42.028029918670654,silenceyi
41.966133028268814,JerryH1011
41.96238875389099,aurora-engines
41.92947445809841,keminLuo
41.87271228432655,shibeiji
41.8354332447052,gaoxiong1
41.811046570539474,eastb233
41.779575407505035,sdlzx
41.75264164805412,txdyyangbo
41.71628111600876,Zhao-PengFei35
41.709335803985596,xuxiaoqing16
41.69822484254837,pikabot
41.69389922916889,hulangfy
41.60099947452545,EliaukU
41.58820050954819,xueyitiantang
41.57202975451946,celaraze
41.567773163318634,lwx1140380
41.565404772758484,zhangchen168
41.54565018415451,raulnaruto_admin
41.54523569345474,wangzengliang1
41.423330783843994,zjhj_zouwei
41.4056656062603,tao-qing1
41.405615389347076,xiaomao2
41.39873689413071,wujiqin5
41.39841628074646,wbigat
41.364226937294006,haomi0602
41.314843878149986,BruceGW
41.27940967679024,lipeiyang3699
41.26762276887894,i_melon
41.215579122304916,foolishlee
41.208700120449066,run-is-pig
41.18643653392792,delete-transfer
41.17725881934166,zhilan-lxw
41.15003836154938,hwchw
41.146291851997375,daniel-zhang
41.13150763511658,yang-jingbo1985
41.113110303878784,gzhcv
41.07870379090309,yfwang6
41.073049783706665,zhuimengshaonian
41.0540918558836,rain_myf
41.005000710487366,vincent-man
40.99616986513138,smartsyoung
40.96782240271568,lunxian8
40.93388046324253,fangye945a
40.92954879999161,yaozhupeng
40.9085236787796,json-book
40.9000643491745,LongLie
40.89477598667145,zhouzhiwei1992
40.84734198451042,yaozc701
40.8127361536026,huangshiwei4
40.81159856915474,youzhi92
40.806747898459435,wukesong
40.786332339048386,chenzupeng
40.74646157026291,xielihao
40.74598625302315,wang-ben-01
40.74362176656723,lixiangpeng221
40.720387905836105,zianed
40.7076416015625,weijin-deng
40.692871287465096,superldy
40.68827360868454,the_big_blue_devil
40.63405656814575,cshuteng
40.62003564834595,lx0095
40.616549253463745,peiwangdb
40.59265065193176,lijin1039
40.59175232052803,chuyansz
40.54097905755043,ou-yangkan
40.51927328109741,niudongyao
40.51545238494873,xwx1135370
40.504781782627106,ailbd
40.49349761009216,benb365
40.48522329330444,yanhuiling
